1	708
2	532
3	463
4	438
5	385
6	377
7	318
8	309
9	288
10	236
11	236
12	205
13	175
14	174
15	148
16	136
17	129
18	128
19	116
20	114
21	113
22	107
23	107
24	101
25	100
26	97
27	90
28	87
29	84
30	84
31	82
32	79
33	76
34	73
35	73
36	73
37	71
38	68
39	67
40	67
41	67
42	66
43	66
44	66
45	65
46	65
47	63
48	63
49	62
50	62
51	62
52	62
53	60
54	59
55	58
56	56
57	55
58	53
59	53
60	51
61	50
62	50
63	49
64	49
65	46
66	44
67	44
68	44
69	44
70	43
71	42
72	42
73	42
74	42
75	41
76	41
77	40
78	39
79	38
80	38
81	37
82	37
83	36
84	35
85	35
86	34
87	32
88	31
89	31
90	31
91	31
92	31
93	30
94	30
95	30
96	30
97	29
98	29
99	28
100	28
101	28
102	28
103	28
104	28
105	27
106	27
107	27
108	27
109	27
110	27
111	26
112	26
113	26
114	26
115	26
116	25
117	25
118	25
119	25
120	24
121	24
122	24
123	23
124	23
125	23
126	23
127	23
128	23
129	23
130	23
131	23
132	23
133	22
134	22
135	22
136	22
137	22
138	22
139	22
140	21
141	21
142	21
143	21
144	21
145	21
146	20
147	20
148	20
149	20
150	19
151	19
152	19
153	19
154	19
155	19
156	18
157	18
158	18
159	18
160	18
161	18
162	18
163	18
164	18
165	18
166	17
167	17
168	17
169	17
170	17
171	17
172	17
173	17
174	17
175	17
176	16
177	16
178	16
179	16
180	16
181	16
182	16
183	16
184	15
185	15
186	15
187	15
188	15
189	15
190	15
191	15
192	15
193	15
194	15
195	15
196	14
197	14
198	14
199	14
200	14
201	14
202	14
203	14
204	14
205	14
206	14
207	14
208	14
209	14
210	14
211	14
212	14
213	14
214	14
215	14
216	13
217	13
218	13
219	13
220	13
221	13
222	13
223	13
224	13
225	13
226	13
227	13
228	13
229	13
230	12
231	12
232	12
233	12
234	12
235	12
236	12
237	12
238	12
239	12
240	12
241	12
242	12
243	12
244	12
245	11
246	11
247	11
248	11
249	11
250	11
251	11
252	11
253	11
254	11
255	11
256	11
257	11
258	11
259	11
260	11
261	11
262	11
263	11
264	11
265	11
266	11
267	10
268	10
269	10
270	10
271	10
272	10
273	10
274	10
275	10
276	10
277	10
278	10
279	10
280	10
281	10
282	10
283	10
284	10
285	10
286	10
287	10
288	10
289	10
290	10
291	9
292	9
293	9
294	9
295	9
296	9
297	9
298	9
299	9
300	9
301	9
302	9
303	9
304	9
305	9
306	9
307	9
308	9
309	8
310	8
311	8
312	8
313	8
314	8
315	8
316	8
317	8
318	8
319	8
320	8
321	8
322	8
323	8
324	8
